,target,id,date,flag,user,text,text_original
372421,0,2050708545,Fri Jun 05 19:09:14 PDT 2009,NO_QUERY,PHiLOLS,['dude'],@BryEaston DUDE ME TOO 
519892,0,2191936781,Tue Jun 16 06:13:55 PDT 2009,NO_QUERY,peisi91,"['gent', 'plan', 'cancel']","again, genting plan cancelled "
300636,0,1998384105,Mon Jun 01 18:27:36 PDT 2009,NO_QUERY,supimbay,"['lol', 'suck', 'much', 'dude']",@natmileyfan14 Lol that sucks so much dude 
1086070,4,1969266450,Fri May 29 23:30:22 PDT 2009,NO_QUERY,tnordstrom,"['refus', 'go', 'bed', 'real', 'answer', 'nanni', 'famili', 'matter', 'amp', 'georg', 'lopez', 'fantast', 'judg', 'fri', 'nite']","Why do I refuse to go to bed before 3am? Real answer: the nanny, family matters &amp; george lopez = fantastic! Don't judge my Fri nite in.. "
1118289,4,1973570453,Sat May 30 11:24:36 PDT 2009,NO_QUERY,QueensOnly,[],@anewlis Me too! 
815235,4,1551054446,Sat Apr 18 08:01:23 PDT 2009,NO_QUERY,ShaunMichael80,"['get', 'involv', 'life']",@Brandi_Love How can i get involved with your life 
814134,4,1550733003,Sat Apr 18 07:05:50 PDT 2009,NO_QUERY,JessicaRose81,"['cant', 'believ', 'cave', 'use', 'band', 'show']",cant believe i caved. only using for bands and shows 
575294,0,2210986171,Wed Jun 17 12:16:56 PDT 2009,NO_QUERY,RachelSexton,"['appar', 'lol', 'run', 'make', 'espresso']","@Jasonzand apparently, no   lol  I should just run with it and make an espresso "
247150,0,1982410457,Sun May 31 11:09:11 PDT 2009,NO_QUERY,kewagner89,"['head', 'back', 'az', 'miss', 'alreadi']",headed back to AZ... missing him already 
1562770,4,2186906724,Mon Jun 15 19:30:32 PDT 2009,NO_QUERY,ChaValeMarie,"['know', 'stay', 'posit']",But you know I stay positive.. 
1285104,4,2002113121,Tue Jun 02 03:11:07 PDT 2009,NO_QUERY,rubenerd,"['hehe', 'argh', 'yeah', 'fix', 'peopl', 'problem', 'even', 'difficult']","@include Hehe argh! Yeah, fixing other people's problems is even more difficult "
1547446,4,2182734576,Mon Jun 15 13:33:55 PDT 2009,NO_QUERY,lewis_green,"['sing', 'along', 'kelli', 'clarkson', 'sad']",is singing along to Kelly Clarkson sad? 
635402,0,2233607723,Thu Jun 18 21:37:02 PDT 2009,NO_QUERY,rikkirenee,"['oooh', 'wanna', 'get', 'trend']",oooh I wanna get in on those trends but I can't 
129873,0,1835192819,Mon May 18 05:23:17 PDT 2009,NO_QUERY,JoeGamer,"['back', 'work', 'cold', 'last', 'day', 'feel', 'bit', 'better', 'miss', 'half']","Back to work, had a cold for last 4 days, feeling a bit better, miss the other half "
1250922,4,1996398004,Mon Jun 01 15:01:04 PDT 2009,NO_QUERY,whaddupjoh,"['thank', 'jeffrey', 'tumblr', 'us', 'censu', 'cloggin', 'dash', 'ddd', 'guess', 'alright']","thanks jeffrey, - now the tumblr US census is cloggin up my dash DDD; but i guess it’s alright  http://tumblr.com/xyx1xbreu"
586287,0,2215915914,Wed Jun 17 18:47:19 PDT 2009,NO_QUERY,MiszMelo,"['still', 'cranki', 'got', 'much', 'time']",still cranky ... got so much to do and no time 
239254,0,1980584114,Sun May 31 07:08:38 PDT 2009,NO_QUERY,johnkennick,"['drag', 'along', 'church', 'fun']",I am now being dragged along to church..fun. 
394169,0,2055572595,Sat Jun 06 09:33:47 PDT 2009,NO_QUERY,FrankPatris,"['would', 'fun', 'matter', 'pick', 'right', 'peopl', 'mani', 'movi', 'remak', 'sequel', 'suck', 'nowaday']","@Stelephone while that would be fun, it's just a matter of picking the RIGHT people. so many movie remakes and sequels suck nowadays. "
487053,0,2181892600,Mon Jun 15 12:26:25 PDT 2009,NO_QUERY,kaitlinnelaine,"['boot', 'whole', 'comp', 'better', 'xp']",had to re boot my whole comp  it's better now xP
126014,0,1834432031,Mon May 18 02:54:48 PDT 2009,NO_QUERY,mari_jazz,"['alreadi', 'got', 'time', 'we', 'montgomeri', 'moa', 'flor', 'play', 'good', 'morn', 'jazz']","Already got up  It's #music time! Wes Montgomery - Mo�a Flor playing now. Good morning, jazz!"
663586,0,2244181796,Fri Jun 19 14:24:37 PDT 2009,NO_QUERY,GPManga,"['thought', 'hope', 'everyth', 'go', 'ok']",@debaoki I was having the same thoughts. I hope everything is going ok 
117990,0,1827743376,Sun May 17 11:21:11 PDT 2009,NO_QUERY,lucylemon,"['poor', 'thing', 'toothach', 'fun', 'recent', 'troublesom', 'wisdom', 'tooth', 'remov', 'sympathis']",@Trace027 you poor thing! toothache is no fun. I recently had a troublesome wisdom tooth removed so sympathise 
860149,4,1676284367,Fri May 01 21:35:53 PDT 2009,NO_QUERY,tweetles,"['hey', 'yep', 'thank', 'progress', 'got', 'better', 'feel', 'back', 'old', 'self', 'got', 'rid', 'migrain', 'earlier']","@adlyman Hey there! Yep! Thanks. It progressively got better.  Feeling back to my old self, too. Got rid of the Migraine earlier. You?"
838246,4,1559035753,Sun Apr 19 10:05:00 PDT 2009,NO_QUERY,sarahdope,"['sweet', 'yeah', 'thought', 'yesterday', 'last', 'black', 'date', 'appar', 'keep', 'updat']","@gnatty Sweet! Yeah, we thought yesterday was the last black-out date, but apparently not. I'll keep you updated! "
1222302,4,1990270561,Mon Jun 01 04:23:46 PDT 2009,NO_QUERY,ToniHoffmann,"['fli', 'philippin', 'end', 'month', 'wait', 'see', 'girlfriend']",flying to the philippines at the end of the month can't wait to see my girlfriend again  http://thephilippines.ph
1583254,4,2190410997,Tue Jun 16 02:39:12 PDT 2009,NO_QUERY,steffy213,"['omg', 'awak', 'almost', 'pass', 'keyboard', 'goodnight']",@christophermoy omg how are you awake? i almost passed out on my keyboard. Goodnight 
384090,0,2053338660,Sat Jun 06 04:11:24 PDT 2009,NO_QUERY,Tanika_Nichole,"['cold', 'wait', 'ridiculu', 'poor', 'pregnant', 'girl', 'besid', 'seem', 'like', 'seriou', 'pain']",And it's so cold in here and the wait is ridiculus this poor pregnant girl beside me seems like she's In serious pain  
778074,0,2322583041,Wed Jun 24 22:52:51 PDT 2009,NO_QUERY,scottyboyH,"['hope', 'guy', 'would', 'win', 'mmva', 'bad', 'didnt']","@tensecondepic was hoping you guys would win an mmva, too bad you didnt "
1466821,4,2064530284,Sun Jun 07 06:31:08 PDT 2009,NO_QUERY,GunnarM,"['rugbi', 'rstafltet', 'morn', 'much', 'fun', 'old', 'boy', 'rugbi', 'half', 'hour', 'even', 'fun']",Rugby at Årstafältet all morning. So much fun!  Old boys rugby in half an hour. Even more fun!
1583391,4,2190432325,Tue Jun 16 02:42:51 PDT 2009,NO_QUERY,VioletsCRUK,"['oh', 'watch', 'colin', 'pressur', 'mind', 'lol', 'oh', 'great', 'track', 'love']",@colinkelly oh we'll all be watching Colin..no pressure mind!! lol Oh great U2 track..love it!! 
779349,0,2322904941,Wed Jun 24 23:30:41 PDT 2009,NO_QUERY,EmilyAlbracht,"['damn', 'crystal', 'come', 'bring', 'tupperwar', 'get', 'come', 'see', 'left']","@missyouboris damn it, Crystal, I didn't come bring your tupperware by. Nor did I get to come see you before I left "
745360,0,2282332946,Mon Jun 22 11:14:09 PDT 2009,NO_QUERY,beautifulsummer,"['omg', 'case', 'hn', 'pore', 'still', 'thought', 'red', 'dot', 'island', 'safe', 'hk', 'trip']",Omg 168 cases of H1N1 in S'pore! I still thought red dot island is safe. No more hk trip 
362904,0,2047607794,Fri Jun 05 13:54:28 PDT 2009,NO_QUERY,theboycharlie,"['oh', 'love', 'must', 'hard']",@girl_foo oh love to you all. it must be hard 
726436,0,2262574000,Sat Jun 20 22:47:06 PDT 2009,NO_QUERY,aliciabillings,"['normal', 'slow', 'move', 'storm', 'light', 'rain', 'amp', 'lightn', 'hr', 'look', 'like', 'gonna', 'stop', 'ndakota', 'come', 'way']","Not normal, this slow-moving storm. Light rain &amp; lightning for 3 1/2 hrs; looks like it isn't gonna stop. NDakota, it's coming your way "
993839,4,1835456619,Mon May 18 06:02:02 PDT 2009,NO_QUERY,rebecca878,"['like', 'bit', 'everyth', 'itun', 'everi', 'genr', 'like', 'gener', 'stuff', 'chart']","@emzi_x i like a bit of everything, itunes has every genre in it  but i like just the general stuff in the charts!"
1511209,4,2175063571,Sun Jun 14 23:59:58 PDT 2009,NO_QUERY,maddiiee1,"['minut', 'btw', 'want', 'mobil', 'number', 'freak', 'via', 'phone', 'cbf', 'run', 'upstair', 'comput', 'everi', 'ad', 'break']","@twilight_x3 2 MINUTES!!!! btw i want your mobile number so i can freak out via phone, i cbf running upstairs to computer every ad break "
434350,0,2065166495,Sun Jun 07 08:02:13 PDT 2009,NO_QUERY,KSade,"['littl', 'si', 'graduat', 'pre', 'today', 'im', 'go', 'miss']",my little sis is graduating from pre-k today..im going to miss it. 
191,0,1467859820,Mon Apr 06 22:32:36 PDT 2009,NO_QUERY,msbutt3rfly14,"['spencer', 'good', 'guy']",spencer is not a good guy. 
433636,0,2065007299,Sun Jun 07 07:41:05 PDT 2009,NO_QUERY,VickiElam,"['us', 'done']",@mopars0 Haven't most of us been there done that? I have 
1376550,4,2051762812,Fri Jun 05 22:44:59 PDT 2009,NO_QUERY,shadowshamrock,"['oh', 'mention', 'love', 'mishacollin', 'tweet']",oh and did I mention how I love mishacollins tweets? 
290522,0,1995384725,Mon Jun 01 13:24:19 PDT 2009,NO_QUERY,diamond_1256,"['think', 'best', 'friend', 'love', 'life', 'possibl', 'soulmat', 'wish', 'could']","Thinking of my best friend,love of my life/ possible soulmate... and wishing I could be with him... "
1315357,4,2014022228,Wed Jun 03 00:14:01 PDT 2009,NO_QUERY,shaynubla,"['almost', 'pm', 'kinda', 'warm', 'even', 'heavi', 'rain', 'outsid', 'sinc', 'yesterday', 'morn', 'haha']",It's almost 4 pm and it's kinda warm in here even if there is a heavy rain outside.........Since yesterday morning. Haha 
407572,0,2059206996,Sat Jun 06 16:27:53 PDT 2009,NO_QUERY,headfirstfor,"['never', 'repli']",@tommcfly Will you never reply me? 
69195,0,1693196643,Sun May 03 21:49:59 PDT 2009,NO_QUERY,MiniMiller22,"['still', 'write', 'paper', 'ahhhhhh']",still have to write this paper  ahhhhhh
1121102,4,1974070225,Sat May 30 12:22:53 PDT 2009,NO_QUERY,lukeyyyo,"['well', 'say', 'thought', 'bgt', 'fun', 'love', 'hear', 'back', 'peopl', 'think', 'wait', 'final', 'xo']","well, saying all my thoughts about bgt has been fun  love to hear back from people about what they think. can't wait for the final now xo"
27719,0,1559347839,Sun Apr 19 10:54:19 PDT 2009,NO_QUERY,worstsongever,"['want', 'see', 'ryan', 'today']",I don't want to see Ryan today. 
283674,0,1992971356,Mon Jun 01 09:37:17 PDT 2009,NO_QUERY,JessMcFlyxxx,"['dad', 'went', 'armi', 'tour', 'month', 'hope', 'go', 'see', 'month', 'cant', 'xxxx']",@Katynhaa my dad went on an army tour for 6 months and we were hoping to go see him for a month but we cant  xxxx
10930,0,1551117252,Sat Apr 18 08:11:42 PDT 2009,NO_QUERY,TonyX17,"['kind', 'man', 'whore', 'last', 'night']",I was kind of a man-whore last night 
1446303,4,2062492213,Sat Jun 06 23:23:24 PDT 2009,NO_QUERY,sweetnsexykitty,"['realli', 'hope', 'guy', 'stay', 'togeth']",I really hope you guys stay together  @babygirlparis
704839,0,2256175212,Sat Jun 20 12:22:29 PDT 2009,NO_QUERY,smilesss321,"['oh', 'sorri', 'fine']",Oh no  I'm sorry  You will be fine
579413,0,2213473901,Wed Jun 17 15:25:19 PDT 2009,NO_QUERY,PoynterJones,"['ohno', 'good', 'get', 'back', 'sleep', 'time', 'thar']",@rum4life Ohnoes  S'not good.  Can you not get back to sleep?  What time is it over thar?
415602,0,2061112792,Sat Jun 06 20:12:11 PDT 2009,NO_QUERY,pinksugacupcake,"['whatttt', 'costa', 'rica', 'mani', 'time', 'noth', 'happen', 'suppos', 'delic', 'enough']",@teetee_71 WHATTTT? I've been to Costa Rica MANY times and NOTHING happened to me. I suppose I'm not delicate enough. 
688184,0,2251465010,Sat Jun 20 03:35:34 PDT 2009,NO_QUERY,typeoff,"['go', 'premium', 'sorri']",@pokerman78 I am not going premium. Sorry 
1215383,4,1989534832,Mon Jun 01 01:54:18 PDT 2009,NO_QUERY,jackosborne,"['congrat', 'hope', 'guy', 'get', 'flyer']",@othello congrats  hope you guys get off to a flyer in there
127146,0,1834665023,Mon May 18 03:47:10 PDT 2009,NO_QUERY,edibleCode,"['discov', 'mxml', 'like', 'vector', 'type', 'give', 'intern', 'build', 'error', 'wast', 'hour', 'time']",Just discovered MXML doesn't like the Vector type and gives a 'internal build error' - that wasted a few hours of my time 
515370,0,2190825450,Tue Jun 16 03:49:57 PDT 2009,NO_QUERY,gemeg,"['haha', 'oo', 'nga', 'eh', 'ako', 'din', 'haha', 'ignor', 'na', 'lang', 'haha', 'subj']",@xxparanoid Haha oo nga eh! Ako din   haha ignore her na lang. haha what subj?
201945,0,1972012249,Sat May 30 08:22:35 PDT 2009,NO_QUERY,Freshiee,"['got', 'hair', 'appoint', 'go', 'bbq', 'tommorow', 'ill', 'hwk', 'none', 'twtz']","got a hair appointment at 5 and going to a bbq after. all tommorow ill be doing hwk, so none or very few tw33tz. "
14446,0,1553703525,Sat Apr 18 14:59:14 PDT 2009,NO_QUERY,redchinese19,"['oh', 'hi', 'guy', 'woke', 'hate', 'sick', 'caus', 'sleep']","Oh hi guys, just woke up again, I hate being sick cause all I do is sleep! "
1207856,4,1988749247,Sun May 31 23:15:40 PDT 2009,NO_QUERY,unahealyfan,"['see', 'tonight', 'tea', 'sandwich', 'long', 'see', 'goin', 'adventur', 'today', 'later']",@teatotally see you tonight for tea and sandwiches! Not long until we see @unahealy  i'm goin on a  few adventures today   c u later!
499537,0,2186564236,Mon Jun 15 19:01:09 PDT 2009,NO_QUERY,Sheyler,"['ok', 'think', 'headach', 'come', 'back', 'grrr']",Ok I think my headache is coming back grrr!!!!!!! 
772580,0,2302805376,Tue Jun 23 17:19:12 PDT 2009,NO_QUERY,shelbiina,"['duuuuuud', 'hand', 'resum', 'somewher', 'els', 'appli', 'bunch', 'place', 'none', 'gotten', 'back']",@TheStephanieE duuuuuude hand out resumes somewhere else! I applied a bunch of places there and NONE have gotten back to me. 
306155,0,2000158808,Mon Jun 01 21:31:43 PDT 2009,NO_QUERY,AlyssaNoelleD,"['awww', 'hope', 'talk', 'soon']",@BaileeJane awww  I hope we can talk soon!
899134,4,1693766943,Sun May 03 23:42:15 PDT 2009,NO_QUERY,AblativMeatshld,"['move', 'away', 'la']",@realmarycarey so you're moving away from LA?  
196142,0,1970652965,Sat May 30 04:43:10 PDT 2009,NO_QUERY,ivana21xo,"['today', 'last', 'day', 'orlando', 'check', 'resort', 'seaworld', 'get', 'see', 'shamu']",today's our last day in orlando  checking out of the resort and then off to seaworld. i get to see shamu!
58047,0,1685809717,Sun May 03 02:11:44 PDT 2009,NO_QUERY,smspad,"['rebecca', 'tell', 'pick', 'chick']",why do i have rebecca telling me you are picking chicks up ? 
676651,0,2248461321,Fri Jun 19 20:39:43 PDT 2009,NO_QUERY,Iya26,"['know', 'right', 'miss', 'hero']",@JoeJonasGirlie I know right?? I miss Heroes now 
624898,0,2230058492,Thu Jun 18 16:34:58 PDT 2009,NO_QUERY,humanzz,"['em', 'em', 'em', 'tayeb', 'ba', 'baa']","@Ta7eya e7m e7m e7m, tayeb what should I do bas ba2a  #3aaah"
596529,0,2219041860,Wed Jun 17 23:40:19 PDT 2009,NO_QUERY,SheanyYasTaj,"['boor', 'sister', 'keep', 'hostag', 'home', 'oh', 'dear']",I'm boored.  my sister's keeping me hostage at home. Oh dear...! (
1068412,4,1965714186,Fri May 29 16:24:34 PDT 2009,NO_QUERY,dimensionmedia,"['pick', 'anoth', 'burger', 'king', 'star', 'trek', 'toy', 'miss', 'old', 'spock', 'kelvin', 'one', 'will', 'trade']","Just picked up another Burger King Star Trek toy. Missing only 2 - Old Spock and Kelvin. If you have one, willing to trade? "
815639,4,1551180245,Sat Apr 18 08:21:31 PDT 2009,NO_QUERY,kotiisch,"['love', 'sister']",with my lovely sister! 
438866,0,2066290606,Sun Jun 07 10:14:25 PDT 2009,NO_QUERY,Francine94,"['friend', 'fest', 'stuck', 'home', 'studi']",most of my friends are at k-fest while I'm stuck at home studying 
107825,0,1824077355,Sat May 16 23:58:00 PDT 2009,NO_QUERY,xflorax,"['exam', 'left', 'toughest', 'one', 'argggh', 'sick', 'exam', 'colleg']",1more exam left...toughest one!  Argggh..sick of all my exams and college
803829,4,1468434383,Tue Apr 07 01:38:45 PDT 2009,NO_QUERY,EMILYstack,"['haha', 'worri', 'twitter', 'friend', 'know', 'first']","@lauramumford haha, don't worry my twitter friend, no 1 knows what they are doing at first "
1099857,4,1970610747,Sat May 30 04:33:21 PDT 2009,NO_QUERY,BlokesLib,"['final', 'work']",@mfubib I finally worked it out   http://bit.ly/NiGlk
256435,0,1984724262,Sun May 31 15:40:46 PDT 2009,NO_QUERY,patarick,"['without', 'actual', 'check', 'guess', 'appl', 'store', 'ebay']","@Jstg Without actually checking, I'd guess $35 from an Apple store, or $3.50 on Ebay.   "
123101,0,1833847188,Mon May 18 00:40:12 PDT 2009,NO_QUERY,missfaithlb,"['hi', 'take', 'didnt', 'see', 'hast', 'day', 'either']",@misslailah Hi! So i take it u didnt see 2 haste the day either? 
651840,0,2238017272,Fri Jun 19 06:42:09 PDT 2009,NO_QUERY,ctdewberry,"['cant', 'even', 'afford', 'rent', 'hell', 'gonna', 'get', 'gs']","cant even afford rent, how the hell am i gonna get a 3GS!? "
709678,0,2257684244,Sat Jun 20 14:43:42 PDT 2009,NO_QUERY,letterofkaye,"['milk', 'cooki']",No milk for my cookies!!! 
498037,0,2186077070,Mon Jun 15 18:19:25 PDT 2009,NO_QUERY,lauraserra,"['someon', 'pleas', 'come', 'kill', 'spider', 'crawl', 'patio', 'door', 'pweas']",can someone please come kill the spider crawling down my patio doors. pwease 
1007672,4,1880727995,Fri May 22 02:17:07 PDT 2009,NO_QUERY,sucka4mitzy,"['cant', 'handl', 'ash', 'show', 'lol', 'brake', 'heart', 'champ']",@ashjam85 they cant handle u ash but show them lol brake a few hearts here n their too champ! 
278174,0,1991468223,Mon Jun 01 07:05:37 PDT 2009,NO_QUERY,xx_LEENAH_xx,"['scratch', 'blackberri', 'storm', 'xx']",I have scratches all over my blackberry storm !  xx
852352,4,1572939196,Mon Apr 20 23:05:57 PDT 2009,NO_QUERY,Hanssie,"['yay', 'miss', 'alreadi']",@BetsyLackey Yay! I miss her already 
1565794,4,2187620821,Mon Jun 15 20:33:09 PDT 2009,NO_QUERY,nitrojane,"['googl', 'quietli', 'got', 'rid', 'ethic', 'last', 'year']",@calrion google quietly got rid of that ethic last year. 
670968,0,2246721492,Fri Jun 19 18:01:31 PDT 2009,NO_QUERY,monicakathleen,"['end', 'work', 'six', 'half', 'hour', 'instead', 'five', 'train', 'stupid', 'boy', 'work', 'today']",ended up working six and half hours instead of just five  and i had to train some stupid boy @ work today
753681,0,2286970034,Mon Jun 22 17:10:27 PDT 2009,NO_QUERY,chaz_76,"['ridden', 'red', 'line', 'maryland', 'dc', 'mani', 'time', 'sorri', 'peopl', 'train']",I've ridden the red line from Maryland to DC many times.  So sorry for the people in those trains.  
377328,0,2051875342,Fri Jun 05 23:01:55 PDT 2009,NO_QUERY,Juliebatoolie,"['one', 'fishi', 'die']",One of my fishies died 
1141268,4,1977157469,Sat May 30 20:14:44 PDT 2009,NO_QUERY,MtotheC,"['god', 'grant', 'wish', 'reward', 'prais', 'amp', 'hard', 'word', 'everi', 'dog', 'day', 'come', 'cheer', 'futur']",God doesn't grant wishes be rewards for praise &amp; hard word. Every dog has it's day. YOURS too will come. CHEERS TO YOUR FUTURE 
899098,4,1693765876,Sun May 03 23:42:01 PDT 2009,NO_QUERY,zahrocks,"['post', 'blog', 'blogspot', 'cool', 'read']",Posted a blog on Blogspot. You're cool if you read it. 
1158343,4,1979256995,Sun May 31 02:16:27 PDT 2009,NO_QUERY,IzzatiD,"['gt', 'dit', 'jadi', 'follow', 'gue', 'dong', 'hehe', 'thank']",@ZA_aditya &gt; dit jadi follower gue dong hehe thanks 
1298004,4,2004703810,Tue Jun 02 08:36:46 PDT 2009,NO_QUERY,AlisonxD,"['well', 'yea']",@mitchelmusso well yea we can 
571940,0,2209078364,Wed Jun 17 09:59:03 PDT 2009,NO_QUERY,BrunetteExotica,"['damn', 'miss', 'diva', 'last', 'night']",DAMN MISSED MY DIVAS LAST NIGHT!!!!! 
1112371,4,1972401423,Sat May 30 09:09:20 PDT 2009,NO_QUERY,Sean_Garr,"['new', 'day', 'hope', 'goe', 'well']",it is a new day! hope it goes well.  
877501,4,1685006187,Sat May 02 22:44:28 PDT 2009,NO_QUERY,ShelbyStroman,"['that', 'love']",@riandawson thats just lovely 
1551022,4,2183917760,Mon Jun 15 15:09:49 PDT 2009,NO_QUERY,michelleeeeeeee,"['ye', 'ing', 'figur', 'lol', 'kinda', 'tweet', 'lot', 'could', 'anyth']","@lingua_franca What are you YES-ing about? I can't figure it out lol. I kinda tweet a lot, it could be anything "
735771,0,2264863749,Sun Jun 21 05:09:22 PDT 2009,NO_QUERY,gkolanda,"['anoth', 'earli', 'morn', 'drive', 'home', 'least', 'internet']",another early morning. than the drive home  at least i will have internet again
62301,0,1687058463,Sun May 03 07:38:27 PDT 2009,NO_QUERY,misskate,"['saw', 'news', 'newcastl', 'heartbroken', 'heartbroken', 'wish', 'come', 'liverpool', 'win', 'though']","just saw the news about Newcastle. heartbroken, I am just heartbroken. ;) Did wish it didn't come w/a Liverpool win, though. "
872447,4,1679007965,Sat May 02 08:18:15 PDT 2009,NO_QUERY,christinah3000,"['great', 'day', 'go', 'parti', 'yippi']",Great day... going to a party  Yippie!!!
411628,0,2060161588,Sat Jun 06 18:22:40 PDT 2009,NO_QUERY,FF5Freak910,"['awww', 'get', 'use', 'comput', 'miss', 'soul', 'glow', 'take', 'call', 'say']",awww didn't get to use the computer and missed when soul glow was taking calls on say now 
536057,0,2198256356,Tue Jun 16 15:49:17 PDT 2009,NO_QUERY,AprilFireFly,"['sleep', 'thru', 'alarm', 'everi', 'morn', 'mayb', 'need', 'start', 'get', 'hour', 'sleep']",I sleep thru my alarm every morning!! Maybe I need to start getting 8 hours of sleep 
305352,0,1999971228,Mon Jun 01 21:09:44 PDT 2009,NO_QUERY,shortbusbenny,"['think', 'everyon', 'involv', 'af', 'hope', 'miracul', 'news', 'fear', 'fli', 'offici', 'heighten']",Thinking of everyone involved with AF 447 - Hoping for some miraculous news.  Fear of flying officially heightened.  
976721,4,1833665468,Mon May 18 00:02:06 PDT 2009,NO_QUERY,lauderlyn,"['first', 'paint', 'amp', 'seri', 'complet']",First painting of the B&amp;W series completed!  http://yfrog.com/10y64ej
1393856,4,2053550904,Sat Jun 06 04:57:06 PDT 2009,NO_QUERY,jackssolike,"['rianna', 'ryon']",off out with rianna then to ryons 
1133938,4,1976257584,Sat May 30 16:56:02 PDT 2009,NO_QUERY,KdubdoestheDEW,"['hey', 'tweep']",Hey tweeps 
1348812,4,2045031979,Fri Jun 05 10:08:21 PDT 2009,NO_QUERY,laurenlgreen,"['pei', 'wei', 'profound', 'fortun', 'quot', 'whatev', 'want', 'freedom', 'like', 'whatev', 'happi', 'quot']",pei wei profound fortune: &quot;doing whatever you want is freedom. liking whatever you do is happiness&quot; 
1287374,4,2002360545,Tue Jun 02 03:59:21 PDT 2009,NO_QUERY,evepang,"['rd', 'year', 'offici', 'bye', 'bye', 'miss', 'realli', 'mean', 'oh', 'hello']","3rd year is officially over! bye bye you will be missed.. no, really, i mean it.. oh and hello @jolene! "
1569363,4,2188380177,Mon Jun 15 21:47:32 PDT 2009,NO_QUERY,dirtyjuarez,"['alway', 'copi', 'song', 'show', 'hahaha']",You always copy songs that I show u  hahaha@sherrifah
938374,4,1793437921,Thu May 14 02:41:43 PDT 2009,NO_QUERY,xangie1984x,['excit'],@BoyzLifeWestZon It's exciting 
305759,0,2000069641,Mon Jun 01 21:21:00 PDT 2009,NO_QUERY,aLeKnight,['awwww'],@JonathanRKnight awwww 
1316843,4,2014199713,Wed Jun 03 00:45:52 PDT 2009,NO_QUERY,jayesh,"['work', 'network', 'dedic', 'hybrid', 'media', 'brand', 'guess', 'skew', 'vision', 'agre', 'though']","@gulpanag @ankita_gaba i work in a network, dedicated to hybrid media brands   i guess  i have a skewed vision.  Agreed though"
818527,4,1553112901,Sat Apr 18 13:24:26 PDT 2009,NO_QUERY,loveorsympathy,"['yeah', 'ipswich', 'go', 'aammaazziinngg']",@thisisnotphebe yeah me too  ipswich is going to be aammaazziinngg
338796,0,2014509110,Wed Jun 03 01:46:11 PDT 2009,NO_QUERY,wantram,"['come', 'whole', 'day', 'without', 'nicotin', 'struggl', 'littl']",Coming up for 2 wholes days without nicotine - struggling a little 
355129,0,2039943179,Thu Jun 04 23:12:29 PDT 2009,NO_QUERY,YoGi21,"['quest', 'loung', 'stupid', 'jumpin', 'kno', 'take', 'coupl', 'pic', 'lol', 'parti', 'thinkin']",So Quest Lounge was stupid jumpin!!! U kno I had to take a couple pics lol!! After the party...thinkin' about her 
1152641,4,1978738605,Sun May 31 00:18:10 PDT 2009,NO_QUERY,brendawong,"['happi', 'birthday', 'dear', 'roomi']",happy birthday to my dear roomie @rachelulgado 
450005,0,2069389046,Sun Jun 07 15:47:16 PDT 2009,NO_QUERY,ashtonjacklyn,"['solang', 'knowl', 'isss', 'madd', 'meeeee']",solange knowles isss madd at meeeee     
614916,0,2226076967,Thu Jun 18 11:30:14 PDT 2009,NO_QUERY,Kristymarie616,"['im', 'lose', 'faith', 'abil', 'get', 'follow', 'counter', 'still', 'work', 'fluxuat', 'much']",im losing faith in our ability to get #peterfacinelli to 500k...that follower counter is still not working! it fluxuates too much 
2613,0,1468414345,Tue Apr 07 01:31:19 PDT 2009,NO_QUERY,flyyoufools,"['damit', 'idea', 'today', 'comic', 'wrote', 'give', 'credit']",@CruciFire DAMIT! That was my idea for today's comic!!!! Just wrote it down.    Will give credit then.
1404595,4,2055058072,Sat Jun 06 08:37:04 PDT 2009,NO_QUERY,waglewagle,"['good', 'humor', 'laugh', 'togeth']",Good humor can laugh together.  
170866,0,1963043380,Fri May 29 12:06:58 PDT 2009,NO_QUERY,velmadaria,"['hey', 'jess', 'josh']",@weatherthastorm hey Jess where is Josh?? 
1067770,4,1965563541,Fri May 29 16:08:30 PDT 2009,NO_QUERY,docbaty,"['season', 'alreadi', 'fenc', 'season', 'much', 'know']",@mleis Season over already? Is there a Fencing Season? So much I don't know 
779357,0,2322906890,Wed Jun 24 23:30:55 PDT 2009,NO_QUERY,twone0910,"['see', 'updat', 'one', 'good', 'luck', 'debat', 'gt']",@pluplu I can't!  I can only see your updates through this one ) ) Good luck on your debate! You can do it :&gt;
141041,0,1881175271,Fri May 22 03:51:01 PDT 2009,NO_QUERY,ElizabethTrump,"['someon', 'bring', 'food', 'take', 'breakfast', 'wanna', 'cook']",CAN SOMEONE BRING ME FOOD? OR TAKE ME TO BREAKFAST? i don't wanna cook AGAIN 
959926,4,1826209588,Sun May 17 07:57:40 PDT 2009,NO_QUERY,popovz,"['got', 'netshop', 'watch', 'angel', 'demon', 'good', 'adapt', 'lot', 'veer', 'away', 'book']",just got here at netshop from watching Angels and Demons..  good adaptation but lots of veering away from book.  3.5 of 5 for me
1107998,4,1971664208,Sat May 30 07:37:13 PDT 2009,NO_QUERY,tigerlily963,"['tree', 'life', 'good']",In a tree. Life's good up here 
1041999,4,1957147995,Thu May 28 23:39:11 PDT 2009,NO_QUERY,devdankim,"['got', 'home', 'ate', 'dorito', 'watch', 'fresh', 'princ', 'nite', 'love']","just got home,ate some doritos now watching fresh prince! nite loves "
